"kfolds","hrs","ntrees","acuracia_total_treino","acuracia_total_teste","imp_vis","bal_acc_nevoa","bal_acc_visBaixa","bal_acc_visMedia","bal_acc_visCompleta","runtime_sec"
8,1,1,0.786443263489363,0.785597180096729,0.66619491050307,0.705116831546153,0.632876308257799,0.760119354183914,24.8039999999999
8,1,21,0.848252928455812,0.847528485941471,0.642775098306952,0.764739576040144,0.661492629830587,0.792404208192702,149.649
8,1,41,0.850425309910241,0.849905729977867,0.666605133254024,0.770278640086095,0.664148309202326,0.794407736578998,283.578
8,1,61,0.851880348055989,0.850971391097631,0.690414657063547,0.768932543384408,0.664213974167873,0.794109117286506,414.475
8,1,81,0.852167214822645,0.850807443233052,0.666605133254024,0.770782815159446,0.663649525373012,0.794636325463287,554.741
8,1,101,0.852730785611543,0.850356586605459,0.690414657063547,0.770028021459315,0.663439790779004,0.79421078973763,680.969
8,1,121,0.853396848176391,0.851832117386671,0.690414657063547,0.771759835409776,0.665885735556734,0.796248208940967,822.768
8,1,141,0.853202108004923,0.851258299860644,0.714224180873071,0.769887047197739,0.665321286761874,0.794359666544609,957.404
8,1,161,0.853386546830267,0.851791130420526,0.714224180873071,0.772717277042898,0.663977194707843,0.794551598420684,1082.649
8,1,181,0.853284076892598,0.85113533896221,0.714224180873071,0.7726722441689,0.662425188016572,0.793961623575113,1213.4
8,3,1,0.731678069654077,0.729720867319752,0.576471720803098,0.627402909922603,0.586864012309517,0.676673883786738,16.8010000000004
8,3,21,0.814382847271783,0.814116489732344,0.57684101217399,0.663475773329922,0.58223929145736,0.676412406290533,155.351
8,3,41,0.8183791949272,0.818707218100586,0.576861528361262,0.667173921287241,0.58205901296173,0.677444863604293,294.826
8,3,61,0.819578105689489,0.820141820715662,0.538399989899723,0.669572288336689,0.579989705530247,0.676348068740374,435.174
8,3,81,0.820418377138561,0.820674673115547,0.557630759130492,0.670033968853771,0.58105731438988,0.676117583664605,574.337
8,3,101,0.821043450214957,0.821125548223142,0.557651275317764,0.670793962977422,0.58066680102406,0.675946524606997,713.663
8,3,121,0.82151480788731,0.821781366561463,0.576882044548533,0.67215058431421,0.583587281334517,0.676150999174521,854.321
8,3,141,0.821811974313273,0.820838627700127,0.576882044548533,0.671925673154118,0.581556096638982,0.675355687919025,991.837
8,3,161,0.821955459774681,0.821617411976882,0.557651275317764,0.669909655076826,0.582604593237689,0.675716039531227,1131.36
8,3,181,0.822252624519749,0.821822355207607,0.576882044548533,0.670371335593909,0.58252607715716,0.675240259376346,1283.354
8,5,1,0.714789385216027,0.713682570913264,0.515886891570221,0.597410594968667,0.579206993505163,0.644242809858681,17.4809999999998
8,5,21,0.808165211024687,0.812059353992458,0.533292292538784,0.624598799021068,0.58171701822246,0.648696187523626,164.156999999999
8,5,41,0.813012365009043,0.818330873913756,0.549979479602725,0.630063154063115,0.583622394603178,0.646895208122382,313.286
8,5,61,0.814375331166946,0.818863748155435,0.549979479602725,0.632949164852596,0.580825776871098,0.645589424542115,461.993
8,5,81,0.815215647979676,0.820052467617642,0.549979479602725,0.634733232237673,0.58206698077278,0.644995459109611,608.926000000001
8,5,101,0.815307889656983,0.819970486965076,0.533292292538784,0.633975782009313,0.58067942947333,0.64545149321611,759.690999999999
8,5,121,0.815615306184069,0.820544351533038,0.54995895920545,0.632322280830615,0.581532979616493,0.644068106035036,913.278
8,5,141,0.815676784111116,0.821077225774717,0.54995895920545,0.632703600645788,0.581037209930241,0.643323727150089,1057.135
8,5,161,0.815871497404509,0.82070831283817,0.533292292538784,0.633734235060303,0.580649556171722,0.643039180613797,1206.04
8,5,181,0.815871489002786,0.820749303164453,0.533292292538784,0.634357101824485,0.579890075148515,0.643215461933175,1350.727
8,7,1,0.703754972324523,0.710760401721664,0.539425523184243,0.603846430175124,0.576157555146601,0.641162132084777,17.594000000001
8,7,21,0.805898878804178,0.812051649928264,0.519979482970866,0.618651998203862,0.573218436044321,0.627432847108889,168.356
8,7,41,0.810305588410773,0.816806722689076,0.52,0.619001347103727,0.574252595855028,0.627407776734032,317.975999999999
8,7,61,0.811586608361935,0.816683746669399,0.52,0.618083520431073,0.571366979695936,0.622198087997147,470.328000000001
8,7,81,0.812150262315908,0.817257634761222,0.519979482970866,0.619204310731926,0.568654582359372,0.620925957705037,628.234
8,7,101,0.812437201321267,0.817995490879279,0.519979482970866,0.619944319712618,0.56889781611842,0.622265513070768,779.293000000001
8,7,121,0.812508936072607,0.818774339003894,0.519979482970866,0.619305792546026,0.570739194023683,0.622798029311498,921.739000000001
8,7,141,0.812795895242102,0.819102275056364,0.519979482970866,0.620404131118096,0.570154447938235,0.622055132656983,1080.145
8,7,161,0.813021361360621,0.819102275056364,0.52,0.620829815895824,0.569266303794535,0.622425869246987,1230.087
8,7,181,0.812980381116406,0.819512195121951,0.52,0.620594521778177,0.570224462874755,0.623069705246757,1378.908
8,9,1,0.703877098789413,0.711515598737343,0.547003587254695,0.600842236352469,0.579197502732002,0.635132262832071,17.9900000000016
8,9,21,0.809533545123382,0.814659943426393,0.595073972474268,0.620267188121508,0.577779898032845,0.633361838574366,170.837
8,9,41,0.813294917583426,0.817365637682942,0.571284964010223,0.619134590525728,0.574921592563282,0.628396955909822,326.189000000002
8,9,61,0.813838115028797,0.819374410691592,0.571325994701179,0.620447428685741,0.576877496493162,0.628067489574145,486.299000000003
8,9,81,0.814340301980993,0.820317304144632,0.571346510046658,0.622253971100823,0.577904044317353,0.629036456644334,639.781999999999
8,9,101,0.814217321761076,0.819784364366827,0.571346510046658,0.622276421821491,0.574755081261154,0.626971964098091,789.658000000003
8,9,121,0.814401813519342,0.820194318042061,0.571367025392136,0.619617386819908,0.57402299462107,0.625015879971333,950.233
8,9,141,0.814381292307552,0.820563276349772,0.547557501582612,0.619449112214711,0.575151980775536,0.625900902087765,1104.21
8,9,161,0.814524771892988,0.819866355101873,0.571367025392136,0.61738449231176,0.575142930566293,0.623447264104901,1258.115
8,9,181,0.814289045586042,0.820481285614726,0.547557501582612,0.619291957170034,0.575908135953027,0.624527598721333,1418.507
8,11,1,0.711383600162693,0.713500881472674,0.6200123708772,0.605241014207862,0.587377288712464,0.64003475300392,17.7920000000013
8,11,21,0.816690885234665,0.816448690090607,0.586165849018681,0.622502911316228,0.594897347769407,0.646370547158613,171.527999999998
8,11,41,0.819140649657788,0.81968758968472,0.620648607639371,0.621356274597649,0.592980601926776,0.644278433347573,326.020000000004
8,11,61,0.820032411101269,0.820425566807429,0.603448275862069,0.620834771448335,0.592265237725739,0.642796755301808,481.171999999999
8,11,81,0.819806895396461,0.821819523594769,0.586186372785203,0.623208196948768,0.593667137368351,0.642511971333033,631.014999999999
8,11,101,0.81983764486269,0.821122545201099,0.586206896551724,0.620893125932149,0.592644327509985,0.640221020588474,787.051999999996
8,11,121,0.820063126107342,0.82169652740765,0.603448275862069,0.622686693799453,0.591738772939832,0.640274024167479,951.176999999996
8,11,141,0.820022125697476,0.821491533762453,0.603448275862069,0.621895551965976,0.590900989634633,0.640352340880265,1101.322
8,11,161,0.819591631476842,0.82169652740765,0.603448275862069,0.623154201980846,0.59059999874724,0.639762463625889,1249.793
8,11,181,0.819683882399765,0.822311508343241,0.603448275862069,0.624691545867108,0.59143778205244,0.640630536157791,1408.793
8,13,1,0.714654748236838,0.713260619977038,0.619507449821451,0.612984689150621,0.588159705335779,0.643725766103815,17.989999999998
8,13,21,0.820721256355585,0.822125635558471,0.539958954151788,0.637504330279135,0.597116010311911,0.650165468000834,172.75
8,13,41,0.823817041167787,0.824216827948171,0.519958954151788,0.640010655560799,0.592075898205684,0.646855586825099,324.259000000005
8,13,61,0.824083565688043,0.826267016565524,0.539979477075894,0.642100638019194,0.594296968846277,0.647785595163644,485.790000000001
8,13,81,0.824503854354601,0.826267016565524,0.559979477075894,0.64433754255546,0.592382183238976,0.645870596205962,636.554000000004
8,13,101,0.824637116614729,0.825856978842053,0.539958954151788,0.643775592108694,0.590279355720135,0.645450020846362,795.859999999993
8,13,121,0.825200918484501,0.826267016565524,0.559958954151788,0.64388785075261,0.589765759923417,0.645692620387742,953.181000000004
8,13,141,0.824965146793505,0.826923076923077,0.559958954151788,0.644056567332077,0.590373637376647,0.647351469668543,1105.773
8,13,161,0.825200918484501,0.826718058061342,0.539958954151788,0.644618517778843,0.591307068715057,0.647659735251199,1256.554
8,13,181,0.825446941118583,0.827128095784812,0.539958954151788,0.644494704656942,0.590980993428394,0.647185219929122,1417.967
8,15,1,0.717110942609925,0.726963297108878,0.570853787998757,0.623164234304751,0.595003651015278,0.657579100926936,17.8250000000044
8,15,21,0.821755246552436,0.826655730982161,0.5,0.644808364990772,0.604501157806306,0.663292103538893,172.334999999999
8,15,41,0.824349030264341,0.8272298544187,0.5,0.643190558166012,0.596728895473872,0.657128178820474,328.595999999998
8,15,61,0.825722823954932,0.827516916136969,0.5,0.643284350912797,0.597311673225748,0.654266966701663,481.231999999996
8,15,81,0.825640808842346,0.827968013122821,0.499979472020364,0.642307770986788,0.59794624991568,0.655347366482005,644.343000000001
8,15,101,0.825661308207452,0.828419110108673,0.499979472020364,0.644822150062929,0.597559028240489,0.656358847796124,795.495000000003
8,15,121,0.826030392605165,0.827927004305926,0.5,0.645470269497759,0.595051154547832,0.65408254701036,963.601999999999
8,15,141,0.825671557469367,0.827968013122821,0.499979472020364,0.644377310205278,0.595617743146629,0.653611265586411,1105.323
8,15,161,0.825784338021378,0.828255074841091,0.499979472020364,0.646156669635883,0.595339955064818,0.653375624874437,1263.645
8,15,181,0.825763822682386,0.8281730572073,0.5,0.646488576395102,0.59414073501518,0.653000275914034,1415.67600000001
8,17,1,0.716424291744011,0.718931999015667,0.543026682397543,0.617667897024456,0.590675496331011,0.646784397471071,18.0290000000023
8,17,21,0.823585387577014,0.827577721269789,0.543375629398651,0.645253691241159,0.60693637656924,0.663406301304597,176.019999999997
8,17,41,0.825010675668172,0.83110491346075,0.543416681987017,0.649915248606325,0.605566108904374,0.662721692675771,337.359000000004
