"clusters","hrs","ntrees","acuracia_total_treino","acuracia_total_teste","bal_acc_nevoa","bal_acc_visBaixa","bal_acc_visMedia","bal_acc_visCompleta","runtime_sec"
4,3,81,0.82739833494243,0.83630842463786,0.544410232600646,0.675806102771961,0.617858422928013,0.680369934732211,815.740999999998
4,3,101,0.827449634251098,0.838319176002298,0.55435242922677,0.678402704587745,0.620582637365485,0.682239961487988,1020.275
4,3,121,0.827747151801557,0.838237104518035,0.554331825963213,0.680034068509482,0.619830973581805,0.682587447865803,1208.074
4,3,141,0.827808702467752,0.837826747096721,0.554393635753884,0.678874248302894,0.620230625587599,0.682352338147934,1405.656
4,3,161,0.82808570972515,0.838729533423612,0.554373032490327,0.680116447599547,0.621428448048247,0.683787141400353,1603.763
4,3,181,0.827798449847223,0.838483318970824,0.55435242922677,0.680228650822024,0.619783333353897,0.682292208091959,1806.625
4,5,1,0.714565483706484,0.732887393302692,0.551687822887285,0.643036700808973,0.598858577145072,0.672967476896378,30.4530000000013
4,5,21,0.823153999098078,0.835398883782009,0.55840764744346,0.674538386740181,0.621454650813154,0.68985291324627,227.167000000001
4,5,41,0.825739437785236,0.837163493105712,0.547728153229355,0.67970757113607,0.61818856380657,0.685751657039959,426.430999999997
4,5,61,0.826478149350039,0.837573867367039,0.56372679637963,0.675437707752817,0.619659678893471,0.68332648089833,621.779000000002
4,5,81,0.826744890935451,0.836835193696651,0.547789947742002,0.673671306533694,0.618361654575031,0.679568226993907,824.165999999997
4,5,101,0.826734623999876,0.837655942219304,0.558428245614343,0.674758074093702,0.617969916248724,0.678555658922088,1014.87
4,5,121,0.827083458543089,0.838312541037426,0.558428245614343,0.676636890439404,0.617274127028975,0.679854136519833,1214.575
4,5,141,0.827103993255756,0.838640840446487,0.563747394550513,0.67680429340667,0.618351141469788,0.681266744589643,1408.808
4,5,161,0.827052684683561,0.839051214707814,0.558428245614343,0.677096572735776,0.62024439215009,0.682077765448235,1613.41
4,5,181,0.827175795698993,0.838517728168089,0.558428245614343,0.675999783385714,0.618478597226355,0.681912040171443,1805.894
4,7,1,0.717772775213328,0.72839202166954,0.561829677469405,0.62835152292165,0.600622316315435,0.663996463969933,29.9959999999992
4,7,21,0.822293376292905,0.834564557169827,0.548875361222629,0.670261448392591,0.617394218699425,0.680875317239363,228.584000000003
4,7,41,0.824786615090406,0.836493474513667,0.568524417680029,0.667340472970628,0.615150807655007,0.676482916828696,426.955999999998
4,7,61,0.825771590791909,0.837396371993762,0.558699889451329,0.667190924120048,0.616914790232282,0.67550595430788,626.383000000002
4,7,81,0.826120431650611,0.837888861528359,0.558720496111402,0.667260564876745,0.616630852669198,0.674117269282382,821.808000000005
4,7,101,0.826110177346945,0.83780677993926,0.558741102771475,0.66856786260479,0.61512537499275,0.675274230331361,1021.04199999999
4,7,121,0.826007572412946,0.837847820733809,0.568545024340102,0.669588757390433,0.615101934928993,0.675143886222914,1219.707
4,7,141,0.825976800660287,0.837273249610112,0.568545024340102,0.669855183309364,0.611807042013013,0.673828029020138,1420.813
4,7,161,0.825976790133102,0.838011983912008,0.568545024340102,0.671120099568897,0.613712329172329,0.674388302588947,1615.79599999999
4,7,181,0.825915231046901,0.838627595830255,0.573446985124416,0.671097695123855,0.615689264921918,0.675983054964296,1812.21
4,9,1,0.713860600728158,0.727395854709624,0.558854784487391,0.633875320610557,0.599792528491816,0.660866143514847,29.9749999999985
4,9,21,0.822627667836057,0.836938231069157,0.572861873658476,0.673777264044131,0.621921433095787,0.689494966669745,230.176999999996
4,9,41,0.823941078964178,0.838415760311923,0.566743722146277,0.674780007798019,0.619397876464074,0.689027076262176,431.073000000004
4,9,61,0.824556747313436,0.839359737328135,0.572903054731655,0.674974420811321,0.618776475805797,0.686654264514861,626.482000000004
4,9,81,0.82452597008715,0.840221629386415,0.572985416878013,0.677137021036249,0.618893582794742,0.687089589372084,839.455999999998
