"porcentagem","horas","ntrees","acuracia_total_treino","acuracia_total_teste","acuracia_nevoa","acuracia_visivel","sens_nevoa","sens_visivel","spec_nevoa","spec_visivel","ppv_nevoa","ppv_visivel","npv_nevoa","npv_visivel","bal_acc_nevoa","bal_acc_visivel","runtime_sec"
0.65,4,81,0.995695821945876,0.997225879255219,0,0,0,0.99957583184089,0.99957583184089,0,0,0.997648054941437,0.997648054941437,0,0.499787915920445,0.499787915920445,94.5950000000012
0.65,4,101,0.995645185028361,0.997225879255219,0,0,0,0.99957583184089,0.99957583184089,0,0,0.997648054941437,0.997648054941437,0,0.499787915920445,0.499787915920445,117.252
0.65,4,121,0.995632524396697,0.997225879255219,0,0,0,0.99957583184089,0.99957583184089,0,0,0.997648054941437,0.997648054941437,0,0.499787915920445,0.499787915920445,138.869999999999
0.65,4,141,0.995670503086466,0.997225879255219,0,0,0,0.99957583184089,0.99957583184089,0,0,0.997648054941437,0.997648054941437,0,0.499787915920445,0.499787915920445,160.841
0.65,4,161,0.995645185028361,0.997225879255219,0,0,0,0.99957583184089,0.99957583184089,0,0,0.997648054941437,0.997648054941437,0,0.499787915920445,0.499787915920445,183.192999999999
0.65,4,181,0.995645184227055,0.997225879255219,0,0,0,0.99957583184089,0.99957583184089,0,0,0.997648054941437,0.997648054941437,0,0.499787915920445,0.499787915920445,205.330000000002
0.65,4,201,0.995632525198002,0.997507993229265,0,0,0,0.99985861061363,0.99985861061363,0,0,0.997648718551611,0.997648718551611,0,0.499929305306815,0.499929305306815,218.133000000002
0.65,7,1,0.991277284721316,0.994192744457245,0.01,0.01,0.01,0.996512148563618,0.996512148563618,0.01,0.00671140939597311,0.997664212910532,0.997664212910532,0.00671140939597311,0.503256074281809,0.503256074281809,4.98500000000058
0.65,7,21,0.995467723030416,0.996496837749512,0,0,0,0.998845238375792,0.998845238375792,0,0,0.997646172676772,0.997646172676772,0,0.499422619187896,0.499422619187896,28.2839999999997
0.65,7,41,0.995556342644331,0.996920038558296,0,0,0,0.999269436523461,0.999269436523461,0,0,0.997647169544963,0.997647169544963,0,0.49963471826173,0.49963471826173,48.755000000001
0.65,7,61,0.995543682813973,0.997225683586862,0,0,0,0.999575801852332,0.999575801852332,0,0,0.99764788898036,0.99764788898036,0,0.499787900926166,0.499787900926166,70.0509999999995
0.65,7,81,0.995569000871875,0.996590882373686,0,0,0,0.99893950463083,0.99893950463083,0,0,0.997646394276031,0.997646394276031,0,0.499469752315415,0.499469752315415,95.744999999999
0.65,7,101,0.995594322135406,0.996567371217643,0,0,0,0.99891593806707,0.99891593806707,0,0,0.997646338880128,0.997646338880128,0,0.499457969033535,0.499457969033535,119.482
0.65,7,121,0.99558166150364,0.996567371217643,0,0,0,0.99891593806707,0.99891593806707,0,0,0.997646338880128,0.997646338880128,0,0.499457969033535,0.499457969033535,141.811000000002
0.65,7,141,0.995632302427888,0.996543860061599,0,0,0,0.998892371503311,0.998892371503311,0,0,0.997646283481617,0.997646283481617,0,0.499446185751656,0.499446185751656,164.643
0.65,7,161,0.995632303229295,0.996543860061599,0,0,0,0.998892371503311,0.998892371503311,0,0,0.997646283481617,0.997646283481617,0,0.499446185751656,0.499446185751656,189.081000000002
0.65,7,181,0.995644963059654,0.996543860061599,0,0,0,0.998892371503311,0.998892371503311,0,0,0.997646283481617,0.997646283481617,0,0.499446185751656,0.499446185751656,211.113999999998
0.65,7,201,0.995632302427888,0.996520348905556,0,0,0,0.998868804939552,0.998868804939552,0,0,0.997646228080499,0.997646228080499,0,0.499434402469776,0.499434402469776,236.213
0.65,10,1,0.99168165154014,0.994051257935575,0,0,0,0.996394060806033,0.996394060806033,0,0,0.997640229369705,0.997640229369705,0,0.498197030403017,0.498197030403017,4.88700000000244
0.65,10,21,0.995517968038173,0.997648718551611,0,0,0,1,1,0,NA,0.997648718551611,0.997648718551611,NA,0.5,0.5,26.974000000002
0.65,10,41,0.995543286897177,0.997625205737127,0,0,0,0.999976431769974,0.999976431769974,0,0,0.997648663265066,0.997648663265066,0,0.499988215884987,0.499988215884987,47.1510000000017
0.65,10,61,0.995581273601526,0.997648718551611,0,0,0,1,1,0,NA,0.997648718551611,0.997648718551611,NA,0.5,0.5,72.2209999999977
0.65,10,81,0.995619254695314,0.997648718551611,0,0,0,1,1,0,NA,0.997648718551611,0.997648718551611,NA,0.5,0.5,89.0970000000016
0.65,10,101,0.995657240598154,0.997648718551611,0,0,0,1,1,0,NA,0.997648718551611,0.997648718551611,NA,0.5,0.5,117.327000000001
0.65,10,121,0.995644579966389,0.997648718551611,0,0,0,1,1,0,NA,0.997648718551611,0.997648718551611,NA,0.5,0.5,137.537999999997
0.65,10,141,0.995657238193628,0.997648718551611,0,0,0,1,1,0,NA,0.997648718551611,0.997648718551611,NA,0.5,0.5,162.168000000001
0.65,10,161,0.995657238193628,0.997648718551611,0,0,0,1,1,0,NA,0.997648718551611,0.997648718551611,NA,0.5,0.5,185.595000000001
0.65,10,181,0.995657239796646,0.997648718551611,0,0,0,1,1,0,NA,0.997648718551611,0.997648718551611,NA,0.5,0.5,205.469000000001
0.65,10,201,0.995644578363371,0.997648718551611,0,0,0,1,1,0,NA,0.997648718551611,0.997648718551611,NA,0.5,0.5,225.672999999999
0.65,13,1,0.991085664781161,0.988265726043504,0,0,0,0.99059516794343,0.99059516794343,0,0,0.997626169111712,0.997626169111712,0,0.495297583971715,0.495297583971715,4.99299999999857
0.65,13,21,0.995479525224717,0.997648442092887,0,0,0,1,1,0,NA,0.997648442092887,0.997648442092887,NA,0.5,0.5,27.1670000000013
0.65,13,41,0.995530174965966,0.997648442092887,0,0,0,1,1,0,NA,0.997648442092887,0.997648442092887,NA,0.5,0.5,48.2979999999989
0.65,13,61,0.99551751192937,0.997648442092887,0,0,0,1,1,0,NA,0.997648442092887,0.997648442092887,NA,0.5,0.5,71.726999999999
0.65,13,81,0.995530174965966,0.997648442092887,0,0,0,1,1,0,NA,0.997648442092887,0.997648442092887,NA,0.5,0.5,92.7679999999964
0.65,13,101,0.995542837200851,0.997648442092887,0,0,0,1,1,0,NA,0.997648442092887,0.997648442092887,NA,0.5,0.5,115.088
0.65,13,121,0.995542836399139,0.997648442092887,0,0,0,1,1,0,NA,0.997648442092887,0.997648442092887,NA,0.5,0.5,136.257999999998
0.65,13,141,0.995530174164255,0.997648442092887,0,0,0,1,1,0,NA,0.997648442092887,0.997648442092887,NA,0.5,0.5,158.286
0.65,13,161,0.995530174164255,0.997648442092887,0,0,0,1,1,0,NA,0.997648442092887,0.997648442092887,NA,0.5,0.5,192.608
0.65,13,181,0.995542836399139,0.997648442092887,0,0,0,1,1,0,NA,0.997648442092887,0.997648442092887,NA,0.5,0.5,214.948
0.65,13,201,0.995542836399139,0.997648442092887,0,0,0,1,1,0,NA,0.997648442092887,0.997648442092887,NA,0.5,0.5,225.117999999999
0.65,16,1,0.991831600491696,0.959830667920978,0.04,0.04,0.04,0.961999057048562,0.961999057048562,0.04,0.00247524752475248,0.997653041267358,0.997653041267358,0.00247524752475248,0.500999528524281,0.500999528524281,5.03600000000006
0.65,16,21,0.99559287356928,0.994402634054563,0,0,0,0.996746817538897,0.996746817538897,0,0,0.99764050776273,0.99764050776273,0,0.498373408769448,0.498373408769448,27.3339999999989
0.65,16,41,0.995592872767365,0.997624647224835,0,0,0,0.99997642621405,0.99997642621405,0,0,0.997648110256591,0.997648110256591,0,0.499988213107025,0.499988213107025,47.3320000000022
0.65,16,61,0.995656195167071,0.996495766698024,0,0,0,0.998844884488449,0.998844884488449,0,0,0.997645452190907,0.997645452190907,0,0.499422442244224,0.499422442244224,72.2160000000003
0.65,16,81,0.995656195167071,0.99656632173095,0,0,0,0.998915605846299,0.998915605846299,0,0,0.997645618496021,0.997645618496021,0,0.499457802923149,0.499457802923149,95.7330000000002
0.65,16,101,0.995618202048013,0.996848541862653,0,0,0,0.999198491277699,0.999198491277699,0,0,0.997646283481617,0.997646283481617,0,0.49959924563885,0.49959924563885,118.34
0.65,16,121,0.995643530526747,0.996989651928504,0,0,0,0.999339933993399,0.999339933993399,0,0,0.997646615833569,0.997646615833569,0,0.4996699669967,0.4996699669967,139.753999999997
