"ntrees","horas","RMSE_treino","Rsquared_treino","MAE_treino","RMSE_teste","Rsquared_teste","MAE_teste","runtime_sec"
21,11,1465.41607755587,0.278897105634626,953.069801610853,1409.89212153977,0.309719473044176,908.474063519597,236.330999999998
41,11,1445.94823289153,0.302089498158223,949.287051784504,1391.02681104855,0.332916925945862,907.425122226859,451.735000000001
61,11,1439.61365182415,0.310266921773054,947.713749853505,1381.07351304627,0.345308780841415,903.133002784589,668.353000000003
81,11,1435.90613067628,0.315171336671139,946.72021392526,1376.40337689022,0.351323044651309,901.148232672035,878.442000000003
101,11,1434.44169873336,0.317401003284955,946.48859151315,1374.71116694721,0.353650003851801,900.764285773764,1092.04
121,11,1432.97317087598,0.319424291480123,946.229576979839,1373.09546874198,0.355954180877202,900.40808866731,1312.95800000001
141,11,1431.83210042427,0.320967944273621,945.938340740981,1372.09242965708,0.35738370429455,900.21489367294,1523.999
161,11,1430.88219889243,0.322244829799579,945.520252986801,1370.98993056556,0.358899164617141,899.724665268992,1701.02
181,11,1430.00755157535,0.323391594935828,945.185965986796,1370.02046833228,0.360127106708566,899.541845321873,1950.565
201,11,1429.20854267822,0.324423312487781,944.848669397885,1368.97688310309,0.361378871456565,899.265415347505,2160.977
1,13,1713.2149425477,0.0210916671522257,1170.2746177853,1694.23818158881,0.0197974550552347,1165.03800044385,21.3399999999965
21,13,1460.48002274159,0.282361397187422,955.741506066683,1393.95711485429,0.335715523557625,910.107971930114,235.145000000004
41,13,1440.55836816925,0.306568959446667,951.446858814289,1372.96182975329,0.362970251358467,907.348366755363,445.437000000005
61,13,1433.51134732249,0.315872636785514,949.690633096047,1367.65194331782,0.370923427522983,906.530930991296,663.159
81,13,1430.32932380481,0.320176658819812,949.106551262914,1363.45180038417,0.376912350224856,905.509895900009,868.072
101,13,1427.79560420882,0.323708080864093,948.610814993016,1359.55145344919,0.382304833562609,904.137017632686,1103.106
121,13,1426.76801259417,0.325320002091436,948.696299926642,1358.89354077412,0.383476964447046,904.119944792793,1306.57299999999
141,13,1425.66529789369,0.326835607745024,948.33543795602,1357.95471982309,0.384829182822898,903.308250025236,1526.783
161,13,1425.44594426821,0.327298174108863,948.619302275876,1357.93843607039,0.38520131495391,903.678433248609,1732.239
181,13,1424.99590954955,0.328006592797956,948.566355199266,1357.85081274152,0.385570620913998,903.733473754819,1937.408
201,13,1424.78853203665,0.328393156154137,948.688892509519,1357.27773778024,0.38652033926634,903.851841575416,2165.97099999999
1,15,1710.551149756,0.0211361217815031,1173.32435102324,1681.71875078567,0.0340167889086344,1143.95202500059,20.9569999999949
21,15,1451.94411554565,0.291665450155435,953.965024568017,1393.91349519071,0.335743714994353,906.735424177557,237.099000000002
