"kfolds","hrs","ntrees","acuracia_total_treino","acuracia_total_teste","bal_acc_nevoa","bal_acc_visBaixa","bal_acc_visMedia","bal_acc_visCompleta","runtime_sec"
5,17,81,0.803776268216468,0.813473136505183,0.529372267115235,0.626626570360586,0.57898629482811,0.633307125737477,597.692999999999
5,17,101,0.80417046271739,0.814576845756632,0.529372267115235,0.628017975204676,0.579639678944317,0.633053423465242,767.940999999999
5,17,121,0.803924103415203,0.814813354881943,0.519568345546608,0.629300792983657,0.578623907623208,0.632561450104258,962.726999999999
5,17,141,0.80446608455752,0.81544404588277,0.519588094341931,0.630153307902669,0.579255121901381,0.632903781832693,1039.851
5,17,161,0.804466092811756,0.814695100319287,0.529392015910559,0.629622508778519,0.576163816889091,0.631760381060913,1195.129
5,17,181,0.804535073377962,0.81453742756908,0.529392015910559,0.627747785036788,0.576457254190142,0.631386633258336,1339.681
5,17,201,0.804544929964434,0.814379754818873,0.519588094341931,0.627978585779097,0.575779957100367,0.631386633258336,1510.428
5,21,1,0.773326618539934,0.774922149079585,0.5,0.504518076056487,0.502154420745345,0.5060653347392,16.8820000000051
5,21,21,0.798082236941061,0.808940044936734,0.554347826086957,0.628201100322524,0.586594118287662,0.644095593102443,169.074000000001
5,21,41,0.802093172711474,0.811423390752493,0.543438771077676,0.625440750217332,0.582203121074254,0.639880699470118,317.063999999998
5,21,61,0.802467667636082,0.813276045567425,0.554328081191012,0.627280192080974,0.581741692746601,0.640622581076225,471.214999999997
5,21,81,0.803147657981503,0.813591391067839,0.543438771077676,0.629361790748751,0.581989217499076,0.640418625646647,629.540999999997
5,21,101,0.803650261821342,0.813354881942528,0.543478260869565,0.62778359327924,0.581989217499076,0.639397199360904,787.504999999997
5,21,121,0.803512297290922,0.813867318380701,0.532608695652174,0.629613491347884,0.581690364177732,0.639024747224668,947.745000000003
5,21,141,0.804182438333876,0.813867318380701,0.532608695652174,0.629020325908726,0.581371538233531,0.637593760941917,1050.193
5,21,161,0.804211991582811,0.814419173006425,0.532608695652174,0.629141404310794,0.582821800757402,0.638613538089807,1235.047
5,21,181,0.804399239045115,0.814182663881115,0.543478260869565,0.626851645776239,0.582436732876209,0.638497267093933,1375.641
5,21,201,0.804399235645958,0.814576845756632,0.543478260869565,0.628889703711661,0.583253137952728,0.639353494948722,1540.23
